title,description,url,published_date,source,country,language
Menko PM serap aspirasi nelayan dan pekerja rentan di Cirebon,Menteri Koordinator Pemberdayaan Masyarakat Menko PM Muhaimin Iskandar menyerap aspirasi nelayan dan pekerja rentan ...,https://www.antaranews.com/berita/4972717/menko-pm-serap-aspirasi-nelayan-dan-pekerja-rentan-di-cirebon,2025-07-17T14:20:23,Antara News,Indonesia,id
Hasil uji Xiaomi YU7 tunjukkan daya jelajah tak sampai 750 kilometer,Mobil listrik Xiaomi YU7 Max dilaporkan telah menjalani uji jangkauan independen dengan jaya jelajah di jalan raya ...,https://otomotif.antaranews.com/berita/4972713/hasil-uji-xiaomi-yu7-tunjukkan-daya-jelajah-tak-sampai-750-kilometer,2025-07-17T14:19:20,Antara News,Indonesia,id
Bagnaia Brno selalu jadi salah satu sirkuit favorit saya,"Pembalap Ducati Francesco Bagnaia mengaku senang MotoGP musim ini kembali ke Sirkuit Brno, Ceko, setelah sirkuit ini ...",https://www.antaranews.com/berita/4972709/bagnaia-brno-selalu-jadi-salah-satu-sirkuit-favorit-saya,2025-07-17T14:18:57,Antara News,Indonesia,id
Siloam Hospitals luncurkan teknologi bedah robotik Da Vinci Xi,Siloam Hospitals meluncurkan penggunaan teknologi bedah robotik Da Vinci Xi pertama di Indonesia guna mendukung ...,https://www.antaranews.com/berita/4972705/siloam-hospitals-luncurkan-teknologi-bedah-robotik-da-vinci-xi,2025-07-17T14:18:54,Antara News,Indonesia,id
Menaker LPN diharapkan tingkatkan produktivitas hingga 30 persen,Menteri Ketenagakerjaan Menaker Yassierli berharap Lembaga Produktivitas Nasional LPN yang tengah disiapkan ...,https://www.antaranews.com/berita/4972701/menaker-lpn-diharapkan-tingkatkan-produktivitas-hingga-30-persen,2025-07-17T14:17:05,Antara News,Indonesia,id
Ekonomi China yang berkembang pesat ubah Industri dan kehidupan harian,"Di tengah-tengah pepohonan pinus di sebuah objek wisata di Chongqing, China barat daya, dua drone terbang dengan ...",https://www.antaranews.com/berita/4972693/ekonomi-china-yang-berkembang-pesat-ubah-industri-dan-kehidupan-harian,2025-07-17T14:16:49,Antara News,Indonesia,id
Masa Jabatan Direktur Keuangan dan Manajemen Risiko KAI Salusra Wijaya Berakhir,PT Kereta Api Indonesia Persero mengumumkan bahwa masa jabatan Salusra Wijaya sebagai Direktur Keuangan dan ...,https://www.antaranews.com/berita/4972689/masa-jabatan-direktur-keuangan-dan-manajemen-risiko-kai-salusra-wijaya-berakhir,2025-07-17T14:16:27,Antara News,Indonesia,id
CORE Kopdes harus punya produk bernilai tinggi agar untung maksimal,"Koperasi Desa Merah Putih, yang model bisnisnya hanya berfokus pada penyediaan barang konsumsi pokok, harus ...",https://www.antaranews.com/berita/4972685/core-kopdes-harus-punya-produk-bernilai-tinggi-agar-untung-maksimal,2025-07-17T14:11:19,Antara News,Indonesia,id
Polda Kalsel selidik insiden tubrukan kapal DLU dan tongkang batu bara,Direktorat Polisi Perairan dan Udara Ditpolairud Polda Kalimantan Selatan Kalsel tengah melakukan penyelidikan ...,https://www.antaranews.com/berita/4972681/polda-kalsel-selidik-insiden-tubrukan-kapal-dlu-dan-tongkang-batu-bara,2025-07-17T14:11:12,Antara News,Indonesia,id
Hakim tolak eksepsi Nikita Mirzani dalam kasus pemerasan Reza Gladys,Majelis hakim Pengadilan Negeri Jakarta Selatan menolak eksepsi nota keberatan Nikita Mirzani dalam kasus pemerasan ...,https://www.antaranews.com/berita/4972677/hakim-tolak-eksepsi-nikita-mirzani-dalam-kasus-pemerasan-reza-gladys,2025-07-17T14:10:16,Antara News,Indonesia,id
Mendagri lantik jajaran pengurus APKASI 2025-2030,Menteri Dalam Negeri Mendagri Tito Karnavian melantik Bupati Lahat Bursah Zarnubi sebagai Ketua Umum Asosiasi ...,https://www.antaranews.com/berita/4972673/mendagri-lantik-jajaran-pengurus-apkasi-2025-2030,2025-07-17T14:10:05,Antara News,Indonesia,id
MK tak terima uji materi wamen rangkap jabatan sebab pemohon meninggal,Mahkamah Konstitusi menyatakan tidak dapat menerima permohonan uji materi mengenai larangan wakil menteri wamen ...,https://www.antaranews.com/berita/4972669/mk-tak-terima-uji-materi-wamen-rangkap-jabatan-sebab-pemohon-meninggal,2025-07-17T14:07:05,Antara News,Indonesia,id
Menteri Arifah serahkan paket bantuan untuk 300 siswa SD Bantar Gebang,Menteri Pemberdayaan Perempuan dan Perlindungan Anak PPPA Arifah Fauzi menyerahkan paket bantuan kepada para ...,https://www.antaranews.com/berita/4972665/menteri-arifah-serahkan-paket-bantuan-untuk-300-siswa-sd-bantar-gebang,2025-07-17T14:07:01,Antara News,Indonesia,id
Dinkes 250 pelajar di Kota Jayapura lakukan cek kesehatan gratis,Sebanyak 250 pelajar dari dua sekolah di Kota Jayapura telah melakukan pemeriksaan kesehatan gratis Dinas Kesehatan ...,https://www.antaranews.com/berita/4972661/dinkes-250-pelajar-di-kota-jayapura-lakukan-cek-kesehatan-gratis,2025-07-17T14:05:38,Antara News,Indonesia,id
Marc Marquez tertantang untuk menangi MotoGP Ceko keempat kalinya,Pembalap Ducati Marc Marquez mengatakan dirinya tertantang untuk memenangi MotoGP Ceko di Sirkuit Brno untuk keempat ...,https://www.antaranews.com/berita/4972657/marc-marquez-tertantang-untuk-menangi-motogp-ceko-keempat-kalinya,2025-07-17T14:05:23,Antara News,Indonesia,id
Kejati NTB minta polisi lengkapi berkas perkara pidana Brigadir MN,Kejaksaan Tinggi Nusa Tenggara Barat meminta penyidik kepolisian memenuhi kelengkapan berkas perkara milik tiga ...,https://www.antaranews.com/berita/4972653/kejati-ntb-minta-polisi-lengkapi-berkas-perkara-pidana-brigadir-mn,2025-07-17T14:05:08,Antara News,Indonesia,id
