title,description,url,published_date,source,country,language
"U Tirot Singh Day Bank Holiday 2025 Are banks closed today, on July 17? Check the city-wise schedule",,https://indianexpress.com/article/india/u-tirot-singh-day-bank-holiday-2025-are-banks-closed-today-on-july-17-10130140/,2025-07-17T03:15:07,Indian Express,India,en
"After 2 leopard deaths, Goa forest department writes to Wildlife Institute of India for some help",,https://indianexpress.com/article/india/after-2-leopard-deaths-goa-forest-department-writes-to-wildlife-institute-of-india-for-some-help-10131337/,2025-07-17T01:10:19,Indian Express,India,en
Yoga institutes ex-VC told to pay Rs 35 lakh to woman who accused him of sexual harassment MP high court also pulls up police,,https://indianexpress.com/article/india/rs-35-lakh-for-woman-who-accused-yoga-institute-vice-chancellor-of-sexual-harassment-mp-high-court-pulls-up-police-10131357/,2025-07-17T01:10:19,Indian Express,India,en
Narcotics as terror currency is new proxy war Jammu and Kashmir HC denies bail to juvenile,,https://indianexpress.com/article/india/narcotics-as-terror-currency-is-new-proxy-war-jammu-and-kashmir-hc-denies-bail-to-juvenile-10131354/,2025-07-17T01:10:14,Indian Express,India,en
"Probe widens, more questions emerge as Crime Branch takes over case of Odisha womans death",,https://indianexpress.com/article/india/probe-widens-more-questions-emerge-as-crime-branch-takes-over-case-of-odisha-womans-death-10131348/,2025-07-17T01:10:11,Indian Express,India,en
"Astronaut Shubhanshu Shuklas return to India likely by mid-August, grand reception planned",,https://indianexpress.com/article/india/astronaut-shubhanshu-shuklas-return-to-india-likely-by-mid-august-grand-reception-planned-10131384/,2025-07-16T22:50:56,Indian Express,India,en
Bihar EC to give list of electors not found to parties district unit presidents,,https://indianexpress.com/article/india/bihar-ec-to-give-list-of-electors-not-found-to-parties-district-unit-presidents-10131395/,2025-07-16T22:50:53,Indian Express,India,en
Dhan-Dhaanya Krishi Yojana Scheme to develop 100 agri districts across country gets Cabinet go-ahead,,https://indianexpress.com/article/india/dhan-dhaanya-krishi-yojana-scheme-to-develop-100-agri-districts-across-country-gets-cabinet-go-ahead-10131315/,2025-07-16T22:50:15,Indian Express,India,en
"When human lives at stake, matter needs utmost sincerity SC acquits death row convict",,https://indianexpress.com/article/india/when-human-lives-at-stake-matter-needs-utmost-sincerity-sc-acquits-death-row-convict-10131370/,2025-07-16T22:50:10,Indian Express,India,en
BJP slams Rahul comments on Jaishankars meeting with Xi,,https://indianexpress.com/article/india/bjp-slams-rahul-comments-on-jaishankars-meeting-with-xi-10131413/,2025-07-16T22:35:43,Indian Express,India,en
"Jharkhand Maoist, COBRA jawan, unidentified person killed in gunfight",,https://indianexpress.com/article/india/jharkhand-maoist-cobra-jawan-unidentified-person-killed-in-gunfight-10131290/,2025-07-16T21:00:31,Indian Express,India,en
India welcomes return of Axiom-4 Group Captain Shubhanshu Shukla after historic ISS mission,,https://indianexpress.com/article/india/axiom-4-group-captain-shubhanshu-shukla-meets-family-after-18-day-mission-10131198/,2025-07-16T18:25:58,Indian Express,India,en
Compromise sought is nothing but abuse of law  Supreme Court upholds HC order in tenancy dispute in Goa,,https://indianexpress.com/article/india/abuse-of-law-supreme-court-tenancy-dispute-goa-10131142/,2025-07-16T17:04:16,Indian Express,India,en
"BJP govt has given over 19,000 jobs, Tripura CM Saha says amid allegations of rising unemployment",,https://indianexpress.com/article/india/bjp-19000-jobs-tripura-cm-saha-10131046/,2025-07-16T15:42:36,Indian Express,India,en
Expert committee set up to resolve Andhra and Telangana water disputes,,https://indianexpress.com/article/india/andhra-telangana-water-disputes-resolve-experts-committee-10130885/,2025-07-16T14:32:25,Indian Express,India,en
"Cobra around his neck, part-time snake rescuers hasty mistake costs him his life",,https://indianexpress.com/article/india/cobra-part-time-snake-rescuer-10130800/,2025-07-16T13:49:58,Indian Express,India,en
"Amid protests against smart meters and exorbitant bills, Tripura power agency asked to explain consistent underbilling",,https://indianexpress.com/article/india/tripura-power-agency-asked-to-explain-consistent-underbilling-10130792/,2025-07-16T13:44:45,Indian Express,India,en
"Neither Modi or Amit Shah will be able to save him In Assam, Rahul promises to send Himanta to jail if Congress comes to power",,https://indianexpress.com/article/india/assam-rahul-promises-send-himanta-jail-congress-power-10130766/,2025-07-16T13:34:39,Indian Express,India,en
"Andhras ex-intel chief, who faced YSRCP heat over Pegasus and corruption allegations, gets TDP all-clear",,https://indianexpress.com/article/india/andhra-ex-intel-chief-ysrcp-pegasus-corruption-tdp-all-clear-10130614/,2025-07-16T12:50:04,Indian Express,India,en
9-year-old girl dies of heart attack in Rajasthan,,https://indianexpress.com/article/india/rajasthan-schoolgirl-heart-attack-9-year-old-girl-dies-sikar-school-10130560/,2025-07-16T12:40:40,Indian Express,India,en
High summer-time ozone levels in megacities a cause for concern CSE study,,https://indianexpress.com/article/india/summer-time-ozone-level-megacities-cse-study-10130383/,2025-07-16T11:18:20,Indian Express,India,en
"Congress govt under Baghel falsified Jal Jeevan data for 15 lakh households, Chhattisgarh Deputy CM says",,https://indianexpress.com/article/india/congress-baghel-jal-jeevan-data-households-chhattisgarh-deputy-cm-10130148/,2025-07-16T10:09:58,Indian Express,India,en
