title,description,url,published_date,source,country,language
"Give us back last 20 years Son of Mumbai blasts accused, who died in jail 4 years before acquittal",,https://indianexpress.com/article/india/give-us-back-years-son-mumbai-blasts-accused-acquittal-10144244/,2025-07-23T08:44:26,Indian Express,India,en
"JDU MP speaks on SIR Tughlaqi farman, EC doesnt know history or geography of Bihar",,https://indianexpress.com/article/india/jdu-mp-bihar-sir-tughlaqi-farman-ec-history-geography-10144140/,2025-07-23T08:02:23,Indian Express,India,en
"Ratan Thiyam, first NSD graduate from Manipur who went on to become its director, passes away",,https://indianexpress.com/article/india/ratan-thiyam-dead-theatre-artist-manipur-nsd-director-10144126/,2025-07-23T08:01:47,Indian Express,India,en
UK Ballot Visa 2025 How to apply online for UK visa under India Young Professionals Scheme?,,https://indianexpress.com/article/india/uk-ballot-visa-2025-india-young-professionals-scheme-special-work-visa-10144011/,2025-07-23T07:48:10,Indian Express,India,en
"EC sets ball rolling for Vice-Presidential election, days after Dhankhars surprise resignation",,https://indianexpress.com/article/india/jagdeep-dhankhar-resignation-new-vice-president-election-10144085/,2025-07-23T07:39:29,Indian Express,India,en
"To control and bring back estranged wife, Rajasthan man sacrifices 6-yr-old nephew",,https://indianexpress.com/article/india/rajasthan-man-sacrifices-nephew-control-wife-10143842/,2025-07-23T05:56:32,Indian Express,India,en
Justice Yashwant Varma cash row case SC to set up bench to hear judges plea challenging in-house probe panels legal validity,,https://indianexpress.com/article/india/cash-discovery-row-justice-varma-sc-accord-urgent-hearing-plea-10143837/,2025-07-23T05:55:23,Indian Express,India,en
"Short recoveries, lost revenue cost Indian Railways Rs 543 crore CAG",,https://indianexpress.com/article/india/short-recoveries-lost-revenue-cost-indian-railways-rs-543-crore-cag-10143703/,2025-07-23T04:47:38,Indian Express,India,en
"India tears into Pakistan at UNSC meeting, calls it serial borrower from IMF that is steeped in fanaticism",,https://indianexpress.com/article/india/pakistan-steeped-in-fanaticism-terrorism-india-tells-unsc-10143677/,2025-07-23T04:32:26,Indian Express,India,en
Assam is parched this monsoon  and its paddy farmers are getting desperate,,https://indianexpress.com/article/india/assam-is-parched-this-monsoon-and-its-paddy-farmers-are-getting-desperate-10143334/,2025-07-23T04:30:24,Indian Express,India,en
Parliament Monsoon Session Day 4 LIVE Both Houses adjourned for the day as Oppn MPs protest against Bihar SIR,,https://indianexpress.com/article/india/parliament-monsoon-session-live-updates-jagdeep-dhankhar-bihar-sir-10143562/,2025-07-23T04:10:27,Indian Express,India,en
"In Uttarakhand, a folk singer is booked for song on addiction. Two days later, state launches drug campaign",,https://indianexpress.com/article/india/in-uttarakhand-a-folk-singer-is-booked-for-song-on-addiction-two-days-later-state-launches-drug-campaign-10143280/,2025-07-23T03:30:44,Indian Express,India,en
"Were tightening the noose 3 months since Pahalgam, how Army is working to corner terrorists",,https://indianexpress.com/article/india/were-tightening-the-noose-3-months-since-pahalgam-how-army-is-working-to-corner-terrorists-10143279/,2025-07-23T02:30:40,Indian Express,India,en
"Danger of mass disenfranchisement In meet with EC, CPIML demands halt to Bihar SIR",,https://indianexpress.com/article/india/danger-mass-disenfranchisement-ec-cpiml-halt-bihar-sir-10143503/,2025-07-23T02:14:34,Indian Express,India,en
"IPS officer ordered to publish apology in newspapers, social media as SC finalises divorce",,https://indianexpress.com/article/india/ips-officer-apology-newspapers-social-media-sc-divorce-case-10143477/,2025-07-23T01:53:54,Indian Express,India,en
"On train to Haridwar, Indore BJP leader catches thief red-handed stealing his mothers ashes",,https://indianexpress.com/article/india/on-train-to-haridwar-indore-bjp-leader-catches-thief-red-handed-stealing-his-mothers-ashes-10143354/,2025-07-23T01:10:58,Indian Express,India,en
"Punjab labourers allege police torture in JK, High Court issues notice to 11 cops",,https://indianexpress.com/article/india/punjab-labourers-allege-police-torture-in-jk-high-court-issues-notice-to-11-cops-10143359/,2025-07-23T01:10:49,Indian Express,India,en
"Hours before suicide, Madhya Pradesh cops final videos Seniors colluding with mafia, torturing me",,https://indianexpress.com/article/india/hours-before-suicide-madhya-pradesh-cops-final-videos-seniors-colluding-with-mafia-torturing-me-10143346/,2025-07-23T01:10:17,Indian Express,India,en
Suspect in Canada airport gold heist received Rs 8.5 crore through hawala after arriving in India,,https://indianexpress.com/article/india/suspect-in-canada-airport-gold-heist-received-rs-8-5-crore-through-hawala-after-arriving-in-india-10143386/,2025-07-22T22:50:10,Indian Express,India,en
